"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Infinite Power Avengers Infinity War T Shirt
#NationalBeerDay /cRe1CchdbN",FALSE,0,NA,2018-05-17 03:05:54,FALSE,NA,"996949905968001024",NA,"<a href=""http://www.hotvero.com/"" rel=""nofollow"">Hotveroaklkll</a>","Hotvero_Urban",0,FALSE,FALSE,NA,NA
"@tos AVENGERS INFINITE WAR",FALSE,0,"TOS",2018-05-17 02:39:22,FALSE,NA,"996943226928971776","12371162","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ichiyo_kan",0,FALSE,FALSE,NA,NA
"INDIAN Politics as of today seems like The Infinite war... Its Avengers vs Thanos.",FALSE,0,NA,2018-05-17 01:58:02,FALSE,NA,"996932825759789056",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","kmeraj20",0,FALSE,FALSE,NA,NA
"@joss Did you watch Infinite War??? That's the TRUE Thor, not that weak and supporting character you've turned into /YT5CLB56ot",FALSE,0,"joss",2018-05-17 01:31:00,TRUE,NA,"996926021063577600","776198324747575297","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TilapiaItaliana",0,FALSE,FALSE,NA,NA
"@Marvel Did you watch Infinite War??? That's the TRUE Thor, not that weak and supporting character you've turned in /OfiwsY5aSL",FALSE,0,"Marvel",2018-05-17 01:30:29,TRUE,NA,"996925894081040384","15687962","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TilapiaItaliana",0,FALSE,FALSE,NA,NA
"Agregu un video a una lista de reproduccin de @YouTube /Fm6UJzQXZz Infinity War of Infinite Avengers",FALSE,0,NA,2018-05-17 00:53:13,FALSE,NA,"996916514560364544",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","denisdex10",0,FALSE,FALSE,NA,NA
"I liked a @YouTube video /b0ibEGpetO Infinity War of Infinite Avengers",FALSE,0,NA,2018-05-16 23:53:37,FALSE,NA,"996901515301355520",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","AldoVernal",0,FALSE,FALSE,NA,NA
"About to see the avengers infinite war of infinities finally pretty hyped",FALSE,3,NA,2018-05-16 19:39:34,FALSE,NA,"996837580267311104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","3Ls_0Ws",0,FALSE,FALSE,NA,NA
"RT @adalanews: Le film Avengers Infinite War ""adapt"" en srie anime par A-1 Pictures ! 

Joli dessin de @Bin1production ^^ /",FALSE,0,NA,2018-05-16 19:16:05,FALSE,NA,"996831670757191680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mononokhey",11,TRUE,FALSE,NA,NA
"RT @jammdung: Avengers Infinite War is one big STEUPSSS",FALSE,0,NA,2018-05-16 18:21:38,FALSE,NA,"996817969282994177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","platinumasblack",1,TRUE,FALSE,NA,NA
"RT @adalanews: Le film Avengers Infinite War ""adapt"" en srie anime par A-1 Pictures ! 

Joli dessin de @Bin1production ^^ /",FALSE,0,NA,2018-05-16 16:06:06,FALSE,NA,"996783861836271616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","darkjijo003",11,TRUE,FALSE,NA,NA
"RT @adalanews: Le film Avengers Infinite War ""adapt"" en srie anime par A-1 Pictures ! 

Joli dessin de @Bin1production ^^ /",FALSE,0,NA,2018-05-16 14:54:52,FALSE,NA,"996765935280230401",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","susanoo15",11,TRUE,FALSE,NA,NA
"RT @adalanews: Le film Avengers Infinite War ""adapt"" en srie anime par A-1 Pictures ! 

Joli dessin de @Bin1production ^^ /",FALSE,0,NA,2018-05-16 14:36:32,FALSE,NA,"996761321512361986",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Armigraph",11,TRUE,FALSE,NA,NA
"RT @adalanews: Le film Avengers Infinite War ""adapt"" en srie anime par A-1 Pictures ! 

Joli dessin de @Bin1production ^^ /",FALSE,0,NA,2018-05-16 13:17:55,FALSE,NA,"996741537148129281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yuujitsu",11,TRUE,FALSE,NA,NA
"RT @adalanews: Le film Avengers Infinite War ""adapt"" en srie anime par A-1 Pictures ! 

Joli dessin de @Bin1production ^^ /",FALSE,0,NA,2018-05-16 13:14:55,FALSE,NA,"996740783205179397",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MessieurDam",11,TRUE,FALSE,NA,NA
"RT @adalanews: Le film Avengers Infinite War ""adapt"" en srie anime par A-1 Pictures ! 

Joli dessin de @Bin1production ^^ /",FALSE,0,NA,2018-05-16 12:57:01,FALSE,NA,"996736274802278401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","guapninja",11,TRUE,FALSE,NA,NA
"J'aime une vido @YouTube: ""Pierres d'Infinit : Rponses  5 GRANDES questions sur Avengers Infinity War""  l'adresse",FALSE,0,NA,2018-05-16 12:43:29,FALSE,NA,"996732871229562882",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","darka_allea",0,FALSE,FALSE,NA,NA
"@joss Did you watch Infinite War??? That's the TRUE Thor, not that weak and supporting character you've turned into /KOH7gq1YTP",FALSE,0,"joss",2018-05-16 12:13:58,TRUE,NA,"996725442521518084","776198324747575297","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TilapiaItaliana",0,FALSE,FALSE,NA,NA
"RT @adalanews: Le film Avengers Infinite War ""adapt"" en srie anime par A-1 Pictures ! 

Joli dessin de @Bin1production ^^ /",FALSE,0,NA,2018-05-16 11:50:57,FALSE,NA,"996719649868873734",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ValouFTh",11,TRUE,FALSE,NA,NA
"RT @adalanews: Le film Avengers Infinite War ""adapt"" en srie anime par A-1 Pictures ! 

Joli dessin de @Bin1production ^^ /",FALSE,0,NA,2018-05-16 11:44:43,FALSE,NA,"996718079819374592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Vince95414994",11,TRUE,FALSE,NA,NA
"RT @adalanews: Le film Avengers Infinite War ""adapt"" en srie anime par A-1 Pictures ! 

Joli dessin de @Bin1production ^^ /",FALSE,0,NA,2018-05-16 11:44:34,FALSE,NA,"996718045400915970",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kenshin5303",11,TRUE,FALSE,NA,NA
"Le film Avengers Infinite War ""adapt"" en srie anime par A-1 Pictures ! 

Joli dessin de @Bin1production ^^ /cX6gMJPoTx",FALSE,31,NA,2018-05-16 11:42:13,FALSE,NA,"996717451126722561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","adalanews",11,FALSE,FALSE,NA,NA
"Marvels #Avengers: Infinite War

Gestern Abend im #UCI #iSense #Kino gesehen und ich muss sagen, dass ich nach dem /1xlkhg4teU",FALSE,0,NA,2018-05-16 08:24:55,TRUE,NA,"996667798825979904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AndyGER",0,FALSE,FALSE,NA,NA
"Avengers Infinite War is one big STEUPSSS",FALSE,3,NA,2018-05-16 04:47:56,FALSE,NA,"996613193941356546",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jammdung",1,FALSE,FALSE,NA,NA
"IM WATCHING AVENGERS INFINITE WAR ONCE AGAIN AT THE CINEMA I FEEL HAPPY FOR WATCHING AGAIN SHSJJSHS",FALSE,0,NA,2018-05-16 02:02:44,FALSE,NA,"996571619261730816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KimOnlyvkook",0,FALSE,FALSE,NA,NA
"Yung avengers: infinity war dapat di yan yung title eh. Dapat ""Thanos': infinite war""  nakaka inisssss ",FALSE,0,NA,2018-05-16 01:18:51,FALSE,NA,"996560579010576384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Emduhgrace",0,FALSE,FALSE,NA,NA
"A  review of Avengers: Infinity War (2018) Weve come a long way since Roger Rabbit. Without a doubt, the grea /LZs0QK07XU",FALSE,0,NA,2018-05-16 01:06:18,TRUE,NA,"996557418946494465",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","brickski",0,FALSE,FALSE,NA,NA
"Avengers 2014 INFINITE WAR  /EZyKQ3uBSH",FALSE,0,NA,2018-05-16 00:48:35,FALSE,NA,"996552959830835200",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","333Cvdm",0,FALSE,FALSE,NA,NA
"Avengers Infinity War is not an infinite war. Its only 2 1/2 hrs.",FALSE,0,"ukheman4ever",2018-05-16 00:25:40,FALSE,"996519281281110016","996547191945691138","1700304283","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ukheman4ever",0,FALSE,FALSE,NA,NA
"@MILLI0NW0RDS Yep aprs Spider-Man dans les avengers c'est une folie de Marvel mais aprs je l'ai kiff dans Infinite War.",FALSE,1,"MILLI0NW0RDS",2018-05-15 23:58:03,FALSE,"996539546618736641","996540241778487296","1423244029","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MrTheNeoZ",0,FALSE,FALSE,NA,NA
"@joss Did you watch Infinite War??? That's the TRUE Thor, not that weak and supporting character you've turned into /7XRFJIwYRW",FALSE,0,"joss",2018-05-15 22:51:09,TRUE,NA,"996523407272538112","776198324747575297","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TilapiaItaliana",0,FALSE,FALSE,NA,NA
"I liked a @YouTube video /bcVEaV1y7b Infinity War of Infinite Avengers",FALSE,0,NA,2018-05-15 20:30:27,FALSE,NA,"996487999536873472",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","rickscast",0,FALSE,FALSE,NA,NA
"()

33*15*7cm Thanos ABS Material Model - The Avengers 3 Infinite War

TTAW
2609
5/31

/okCXOgVNWf",FALSE,0,NA,2018-05-15 14:29:50,FALSE,NA,"996397248983351302",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TomtopJ",0,FALSE,FALSE,NA,NA
"AVENGERS INFINITE WAR COMING SOON @SAVEPLANETVEGET /NIAGJGSZq8",FALSE,1,NA,2018-05-15 14:26:46,FALSE,NA,"996396475235143685",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SAVEPLANETVEGET",0,FALSE,FALSE,NA,NA
"Si sobreviste en los Spoiler de Avengers Infinite War porque te pareci muy facil de evadir... Podras lograr evit /ap6NROvrmv",FALSE,0,NA,2018-05-15 13:23:50,TRUE,NA,"996380639015440384",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","AlfredoLucenaYT",0,FALSE,FALSE,NA,NA
"The void Avengers Infinity War will leave is definitely infinite.",FALSE,3,NA,2018-05-15 12:52:28,FALSE,NA,"996372744320241665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Noufx",0,FALSE,FALSE,NA,NA
"Avengers infinity war is not about infinite war it is infinite story like epic that makes a mark in you",FALSE,0,NA,2018-05-15 08:07:09,FALSE,NA,"996300940687785985",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","RamkrishnaDeb10",0,FALSE,FALSE,NA,NA
"@ItsNexiph Avengers infinite war",FALSE,0,"ItsNexiph",2018-05-15 06:35:42,FALSE,"996266386216304641","996277927632429057","778294812717965313","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jarworld2005",0,FALSE,FALSE,NA,NA
"#BringBackLokiAlive 
#LokiLives 
#JusticeForLoki 
I saw Avengers: Infinite war the day before yesterday. I can't stand such a hasty death",FALSE,0,NA,2018-05-15 06:27:49,FALSE,NA,"996275942195511296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zhe9YuanYi",0,FALSE,FALSE,NA,NA
"@SophieAScruggs I prefer his Dark World/Ultron look (same design, except gold in one and silver in the other), but /oKj4BPi84B",FALSE,0,"SophieAScruggs",2018-05-15 05:05:32,TRUE,"996253344598577152","996255236472832001","2292336725","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LordZypher",0,FALSE,FALSE,NA,NA
"Filmasso esse Avengers: Infinite War!!!",FALSE,0,NA,2018-05-15 05:01:30,FALSE,NA,"996254221996625921",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Rhee_Charles",0,FALSE,FALSE,NA,NA
"Yo sigo sin superar la depresin tan hijueputa que me quedo despus de Avengers: Infinite War.",FALSE,0,NA,2018-05-15 04:41:53,FALSE,NA,"996249283962769408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","fake_whore_",0,FALSE,FALSE,NA,NA
"@geoffjohns @DCComics @wbpictures  Random Question if Marvel can bring Avengers Infinity War to the big screen why /nsrAAV0Y67",FALSE,0,"geoffjohns",2018-05-15 03:34:06,TRUE,NA,"996232226697342976","30447805","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thenewdayworld",0,FALSE,FALSE,NA,NA
"Finalmente assistir ""The Avengers Infinite War"" com a amiga Nat ",FALSE,4,NA,2018-05-15 01:19:44,FALSE,NA,"996198413032198144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_nevesjoy",0,FALSE,FALSE,NA,NA
"The Avengers: Infinite War 2
Coming Soon!! /IGSInQfLuW",FALSE,0,NA,2018-05-14 23:26:37,FALSE,NA,"996169944512557057",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","l3utterFace",0,FALSE,FALSE,NA,NA
"The Avengers: Infinite War 2
Coming Soon!! /mGwvuIB0El",FALSE,0,NA,2018-05-14 23:26:17,FALSE,NA,"996169859888230402",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","l3utterFace",0,FALSE,FALSE,NA,NA
"En familia!!! Viendo avengers en 3D   estoy viendo Avenger : Infinite War en Cinemark Huancayo /f1bYTlNyMd",FALSE,0,NA,2018-05-14 22:45:21,FALSE,NA,"996159560040763394",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","vane_1412",0,FALSE,FALSE,NA,NA
"@joss Did you watch Infinite War??? That's the TRUE Thor, not that weak and supporting character you've turned into /kzzTbzynNY",FALSE,0,"joss",2018-05-14 22:26:26,TRUE,NA,"996154800009039872","776198324747575297","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TilapiaItaliana",0,FALSE,FALSE,NA,NA
"There is something very obvious about #avengers infinite war that nobody else seems to realize. 
from when the thic /NMfFFPR58A",FALSE,0,NA,2018-05-14 22:03:05,TRUE,NA,"996148921855561730",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MoviesArtMT",0,FALSE,FALSE,NA,NA
"RT @chico_tropico: Acabo de ver ""Avengers, infinite war"" y no est basada en hechos reales porque ah sea del planeta que seas todos hablan",FALSE,0,NA,2018-05-14 21:12:14,FALSE,NA,"996136125600321538",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lico_Pico",1,TRUE,FALSE,NA,NA
"Acabo de ver ""Avengers, infinite war"" y no est basada en hechos reales porque ah sea del planeta que seas todos h /wYqiqsgMGp",FALSE,3,NA,2018-05-14 19:43:11,TRUE,NA,"996113716591677442",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chico_tropico",1,FALSE,FALSE,NA,NA
"RT @ApacheVie: Je viens de voir Avengers Infinite War. J'ai plus les mots. La fin est pique",FALSE,0,NA,2018-05-14 18:13:47,FALSE,NA,"996091219636867077",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mamiratrarab",3,TRUE,FALSE,NA,NA
" @YouTube  /ePuzLKENUN Avengers Infinite War  3  Ironman MK 50 Suit Up",FALSE,0,NA,2018-05-14 17:34:00,FALSE,NA,"996081205836644352",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","BuyGame2",0,FALSE,FALSE,NA,NA
"@Normani have you watched avengers: infinite war?",FALSE,0,"Normani",2018-05-14 17:19:21,FALSE,NA,"996077518091358208","209003577","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fifthprettym",0,FALSE,FALSE,NA,NA
"RT @FortniteSPA: Maana termina el modo del Guantelete del Infinito.

Qu os ha parecido este nuevo modo en colaboracin con The Avengers:",FALSE,0,NA,2018-05-14 15:03:45,FALSE,NA,"996043396589506561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kelo0_",1,TRUE,FALSE,NA,NA
"Maana termina el modo del Guantelete del Infinito.

Qu os ha parecido este nuevo modo en colaboracin con The Av /DvLQOXg86Y",FALSE,3,NA,2018-05-14 15:00:24,TRUE,NA,"996042553299521536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MobileGamersES",1,FALSE,FALSE,NA,NA
"""The Avengers: Infinite War""? Apa itu? Maaf, saya belum injak bioskop dalam bulan ini.",FALSE,0,NA,2018-05-14 14:59:12,FALSE,NA,"996042248537030657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hypochris",0,FALSE,FALSE,NA,NA
"Our feels for this movie is infinite, too. 
/iNS7DWERjy",FALSE,1,NA,2018-05-14 13:40:00,FALSE,NA,"996022318370566145",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mblifeph",0,FALSE,FALSE,NA,NA
"I liked a @YouTube video /X55L8hSR7W Infinity War of Infinite Avengers",FALSE,0,NA,2018-05-14 13:18:42,FALSE,NA,"996016959614603264",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","EavesKelsey",0,FALSE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-14 12:45:21,FALSE,NA,"996008564065034242",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bcvanwyk",137,TRUE,FALSE,NA,NA
"Infinite Podcast (Avengers: Infinity War) - UROR #13 #InfinityWar #podcast #marvel /NTX682BOHP",FALSE,0,NA,2018-05-14 11:14:38,FALSE,NA,"995985735474995201",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","ror_podcast",0,FALSE,FALSE,NA,NA
"Qu'est-ce que c'tait chiant, Avengers infinit War. Les mecs passent deux heures  tout casser, et une demie heure /kwICRd6lSY",FALSE,0,NA,2018-05-14 10:36:34,TRUE,NA,"995976154627624961",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","encieler",0,FALSE,FALSE,NA,NA
"J'aime une vido @YouTube: ""Infinity War of Infinite Avengers""  l'adresse /iLMn44TXby.",FALSE,0,NA,2018-05-14 09:54:20,FALSE,NA,"995965525758042113",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","GillusZG",0,FALSE,FALSE,NA,NA
"I liked a @YouTube video /XvgJavRbUG Infinity War of Infinite Avengers",FALSE,0,NA,2018-05-14 07:59:10,FALSE,NA,"995936545726222336",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","andy_affiliate",0,FALSE,FALSE,NA,NA
"#DailyNews May 14, 2018 (GMT+8)

Avengers 3: Infinite War hits 1 billion in Chinas domestic box office. /I0Bjmwn6cM",FALSE,1,NA,2018-05-14 02:55:35,TRUE,NA,"995860145639845889",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iFLYTEKLab",0,FALSE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-14 02:30:13,FALSE,NA,"995853762643267584",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ChrltncDave",137,TRUE,FALSE,NA,NA
"@kenziekitty16 Im holding out hope that the sequel to infinity war is Infinite Avengers and that a Morales, Ms Mar /Ck3XPlRoXu",FALSE,1,"kenziekitty16",2018-05-14 01:10:57,TRUE,"995833224122122240","995833812981460992","600527950","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","postm0drnZak666",0,FALSE,FALSE,NA,NA
"Avengers 4 should be titled ""Infinite Money"", after this box office /T4TTzNDQhF",FALSE,0,NA,2018-05-13 22:29:12,FALSE,NA,"995793107252924417",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","UpUpAndAwayShow",0,FALSE,FALSE,NA,NA
"TIL Avengers | Infinity War is named due to the infinite character list. #facts",FALSE,1,NA,2018-05-13 22:06:51,FALSE,NA,"995787483316211713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kbenham4102",0,FALSE,FALSE,NA,NA
"RT @Zaannnn: #CobraKai &gt; #Avengers Infinite War. Come at me nerds",FALSE,0,NA,2018-05-13 21:08:37,FALSE,NA,"995772829298642944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SteveWhoVain",1,TRUE,FALSE,NA,NA
"#CobraKai &gt; #Avengers Infinite War. Come at me nerds",FALSE,1,NA,2018-05-13 20:44:09,FALSE,NA,"995766671326482432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zaannnn",1,FALSE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-13 20:33:11,FALSE,NA,"995763909754785793",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","kevin_eleven",137,TRUE,FALSE,NA,NA
"Avengers: Infinite Yee War",FALSE,0,NA,2018-05-13 19:32:01,FALSE,NA,"995748516424306691",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","memeticoutlaw",0,FALSE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-13 19:21:56,FALSE,NA,"995745980917211142",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kmo182",137,TRUE,FALSE,NA,NA
"@TomHolland1996 fucking shit I never cried as much as I saw the avengers infinite war, especially when the spider m /eqhxpmvFAL",FALSE,0,"TomHolland1996",2018-05-13 19:03:48,TRUE,NA,"995741415425617920","624056226","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Awn_Chandler",0,FALSE,FALSE,NA,NA
"@Russo_Brothers the comedy and humor in avengers infinite war was uncalled for, it ruined the whole experience.",FALSE,0,"Russo_Brothers",2018-05-13 18:38:18,FALSE,NA,"995734999767945216","3355313961","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarwanAbuhalala",0,FALSE,FALSE,NA,NA
"KhatgalgischTV - 55 - Legend of Kyrandia - Buch: 1 - Avengers: Infinite War (Spoilerfrei): /NuKIXDoBI7 ber @YouTube",FALSE,0,NA,2018-05-13 18:00:04,FALSE,NA,"995725376277176321",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Hjal_Vindur",0,FALSE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-13 17:06:50,FALSE,NA,"995711981519810561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","childishcheddar",137,TRUE,FALSE,NA,NA
"RT @Gizchina: Xiaomi Launches Avenger's Alliance 3: Infinite War Theme #xiaomiavengerstheme /je41fPHn",FALSE,0,NA,2018-05-13 16:38:09,FALSE,NA,"995704763986554880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rjainbeawar",1,TRUE,FALSE,NA,NA
"Xiaomi Launches Avenger's Alliance 3: Infinite War Theme #xiaomiavengerstheme /je41fPHnIR",FALSE,3,NA,2018-05-13 16:35:29,FALSE,NA,"995704090150735873",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Gizchina",1,FALSE,FALSE,NA,NA
"The next movie after Infinity War is gonna be called Marvels: Infinite Avengers. Save this tweet.",FALSE,2,NA,2018-05-13 16:16:29,FALSE,NA,"995699311651454977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mike_OnTheMic",0,FALSE,FALSE,NA,NA
"RT @ApacheVie: Je viens de voir Avengers Infinite War. J'ai plus les mots. La fin est pique",FALSE,0,NA,2018-05-13 16:03:51,FALSE,NA,"995696133275037696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeremkdot",3,TRUE,FALSE,NA,NA
"Je viens de voir Avengers Infinite War. J'ai plus les mots. La fin est pique",FALSE,11,NA,2018-05-13 16:02:26,FALSE,NA,"995695776146784256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ApacheVie",3,FALSE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-13 13:59:00,FALSE,NA,"995664712787427328",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","mr_smmoooth",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-13 13:09:37,FALSE,NA,"995652282699087873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dcolympus",137,TRUE,FALSE,NA,NA
"2018
Avengers - Infinite War
Scarlet Witch
#avengersinfinitywar /miYljHscmr",FALSE,0,NA,2018-05-13 12:46:38,FALSE,NA,"995646499978711040",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KuangTsu_Ho",0,FALSE,FALSE,NA,NA
"J'ai ajout une vido  une playlist @YouTube- Avengers Infinite War Thor in Wakanda Clip | Avengers 3 /VVwLdfZPNa",FALSE,0,NA,2018-05-13 10:52:16,FALSE,NA,"995617719872557056",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","STORM_YT6",0,FALSE,FALSE,NA,NA
"""Avengers Infinite War Thor in Wakanda Clip | Avengers 3"": /VVwLdfZPNa via @YouTube",FALSE,0,NA,2018-05-13 10:50:04,FALSE,NA,"995617165817602048",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","STORM_YT6",0,FALSE,FALSE,NA,NA
